t,H,F,I,unsatisfied_clauses,assignment_entropy
189,0.0065620962927267525,0.22245725489851204,0.8406952804016794,1,0.8143646354232839
190,0.0065487341396425185,0.22124892114519687,0.8460887845543443,1,0.8154565193869603
191,0.006547035403209668,0.21891945917557512,0.853810816310112,1,0.8173776709006284
192,0.006504071391841148,0.21770620483064024,0.862661021104946,1,0.819216444558366
193,0.006420671909262722,0.21679067630444365,0.8702008897231008,1,0.8199573151890731
194,0.0063444619165833865,0.21754266738198386,0.8725789123671588,1,0.819557385637564
195,0.006288937338895917,0.21738433763799322,0.873336452335332,1,0.8196827858215237
196,0.0062947291791614094,0.21503881741517206,0.8752066571329301,1,0.8213279174480869
197,0.0062789402324742285,0.21399364020338835,0.8748538460800429,1,0.8214122098406702
198,0.006259986391387475,0.21308163698935065,0.8727361596231278,1,0.821679786456807
199,0.006260114488036343,0.2132973835888938,0.869123382253435,1,0.8207074378328991
200,0.0062861768510994,0.21289092407521226,0.8715404848909682,1,0.8208263361343969
201,0.006323678800930237,0.2128346036356309,0.8751200641618955,1,0.8209119119125121
202,0.006379154927976846,0.212981081621872,0.8753541365790359,1,0.8209008930887962
203,0.006396508522930743,0.21467463088346392,0.8740270878735104,1,0.8198581505342897
204,0.006406425440466276,0.21627704080564367,0.8716261291218992,1,0.8192524289227616
205,0.0064191391690409305,0.21777388045910345,0.8722286806241552,1,0.8190733423612134
206,0.00641016647187979,0.21937394211972575,0.8731583734890838,1,0.8186442567415464
207,0.0064397070828698345,0.22015564211771116,0.8724507847037112,1,0.8188004271214375
208,0.006479150592337009,0.21955577077002308,0.8734619359892588,1,0.8198899967220291
209,0.006510381929262609,0.21891025494312943,0.8735400427558506,1,0.8213416424102469
210,0.006571255736153685,0.21835254824836434,0.8738509359411546,1,0.8227509502829818
211,0.006570498061919752,0.21856056325352213,0.8752162415642117,2,0.8232931284925413
212,0.0065713756271097426,0.2183547495830446,0.8759330208529077,2,0.8239178547173266
213,0.006576874176445112,0.2176481913103609,0.8772568749777507,2,0.8247879064164044
214,0.006599750767323455,0.21725492768724985,0.8751712674016772,2,0.8254650216628019
215,0.006575397976108019,0.2181975343850986,0.8716335974353224,1,0.8248320190002436
216,0.006541145904273982,0.21893951497409636,0.8685954785317427,1,0.8240956435029948
217,0.0065345818703339,0.21899537559803933,0.8685559338956192,1,0.8240704390569539
218,0.006493434469162364,0.2188110796137118,0.8706282824961993,1,0.8238928703523158
219,0.006425156191721076,0.21931631844827323,0.8704726992479962,1,0.8231530050230824
220,0.006364593285276006,0.21967778588758355,0.8729159730791902,2,0.8225261302831249
221,0.006333411399677325,0.22051754839991583,0.8747811140222934,2,0.8218837241762005
222,0.006309381926087617,0.22149349039241698,0.8758468246836726,2,0.8209740719207803
223,0.006296639653798645,0.22144998758624607,0.878140759236534,1,0.8207891389895877
224,0.006262967388170413,0.2223797772946865,0.8785347433048183,1,0.82013206152497
225,0.006235177879691128,0.22282711069764877,0.8781744123426809,1,0.8201678749118049
226,0.006218744746298523,0.22382458932967683,0.8765805494771616,1,0.819836218686917
227,0.006217809210988319,0.2244646340809635,0.8743633895783106,1,0.8197238637644275
228,0.006199948004662461,0.22644275733680008,0.8723915591130841,1,0.818479822601887
229,0.006156530947288588,0.22807504009263413,0.8726938769250729,1,0.8170006563836536
230,0.006102341829365325,0.23072575842496584,0.8709384760788629,1,0.8148716028460339
231,0.006085048985113389,0.23188933966102376,0.869654401826002,1,0.8138121153887454
232,0.006068678470138365,0.23380333480356655,0.8664251415392241,1,0.8122948445166382
233,0.006060624687535359,0.23480408651957468,0.8655500394665682,1,0.8115638384652184
234,0.006057955060421875,0.23626351518512415,0.8633506908997464,1,0.8104214915528686
235,0.006050318383704236,0.238392699251576,0.8600783684917765,1,0.8092657237845682
236,0.0060361928247836295,0.24131593408464885,0.8556198204534649,1,0.8075364066441277
237,0.006029652697223371,0.24398842685186115,0.8511217611761313,1,0.805738121938529
238,0.0060333988924832814,0.24533401042480799,0.8484541594292894,1,0.8048906888794001
239,0.006015949682912026,0.2465426180530585,0.8480442303396787,1,0.8040202092651089
240,0.006020038233693999,0.24588972134008602,0.847407888875187,1,0.804673087737798
241,0.00603695306135307,0.24542069933945673,0.8464174500229431,1,0.8052084022160569
242,0.006049610746347059,0.24458186311122826,0.8465343560601427,1,0.8060168164167928
243,0.006059960317321794,0.24374542716534686,0.8462609295506343,1,0.8067587865128335
244,0.006058319173677962,0.24346738147851274,0.8462833241558845,1,0.8069117002138503
245,0.006064756511040283,0.24387858913621313,0.8486613255261601,1,0.8067744099438354
246,0.006060161503943617,0.24357835584943344,0.850430534703968,1,0.8070173033918361
247,0.0060513725863843,0.24419139571246348,0.851183356431441,1,0.8066218742224729
248,0.006035865234230395,0.2445797762685588,0.8524385080604173,1,0.8063163002001371
249,0.006045700386864319,0.2431074020742132,0.8557181644295242,1,0.8075117055689798
250,0.00604349734524949,0.2413236876022936,0.8582741400915717,1,0.8086379880069708
251,0.006045813332339818,0.23851098633861267,0.8630821250086687,1,0.8107012734783746
252,0.0060480554243298205,0.23613970005672452,0.865847635525625,1,0.8123216361970265
253,0.0060495860106752775,0.23453674488620854,0.8682468426029448,1,0.8131529344014662
254,0.006058047696619548,0.23283516365657894,0.8700422745869807,1,0.8142018577394337
255,0.006055270035708187,0.23154220255085067,0.8714585100477195,1,0.8149502494948156
256,0.006037946670187983,0.23086792272501588,0.8725083302516692,1,0.815321017365904
257,0.006010749118281427,0.23099112739701594,0.8712851157176884,1,0.8151664464531507
258,0.0059941113119104505,0.23063010792658542,0.868032153630917,1,0.8152640739937589
259,0.005985019424145531,0.23029004787961335,0.8638118354728623,1,0.8153432807169383
260,0.005969377664232951,0.23020714716636947,0.8583194582333102,1,0.8152207151081021
