sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
134,clause,28,179,192,14,0.01308205388864332,0.01193531425123443,0.1409714702282631,0.34299677088819674,-0.0007048810300406688,-0.02677787729050314,0.08726870382760428,0.017501308406969344,hotspot
135,clause,28,201,230,30,0.014608139317897275,0.01289678643932514,0.10930483310391804,0.3597792062157764,0.00036564798368454027,-0.05765131859354994,0.11585227831319868,0.0031831442778739844,hotspot
136,clause,29,0,28,29,0.053440136513798045,0.03306125184400864,0.13990487195101936,0.5702305953361144,-0.06256310570038777,0.019111784065797416,0.10164564798652559,0.0701981439794383,standing_wave
137,clause,29,33,44,12,0.021867970541316964,0.01807312089067889,0.06732010862208936,0.4360218924809444,0.003802662230416448,-0.0003579963933774896,0.05638932338366779,0.00577477094874938,hotspot
138,clause,29,50,56,7,0.01866265045238057,0.0177939124911072,0.06271699499141227,0.43326845728582003,0.002019437932085838,-0.0009378900436968762,0.03622538982800354,0.0043707061598441885,hotspot
139,clause,29,59,68,10,0.018708086551880485,0.017756157844834627,0.057173795803480934,0.4329380054527694,0.0005350131587934931,-0.009677120830403316,0.05097357771660548,0.004361594304286612,hotspot
140,clause,30,0,30,31,0.07022649156379587,0.03509866607412617,0.1710223234212319,0.5676435748175359,-0.024949345694242703,-0.07433270826991283,0.1226290772813693,0.038321779926829704,standing_wave
141,clause,30,43,50,8,0.01709123006319581,0.01659686799114248,0.06510902026111524,0.4171205461757617,0.0015067662602702842,-0.016400643054671406,0.04629046305143186,0.004581481243867951,hotspot
142,clause,30,201,214,14,0.018916632643551208,0.017682553743230387,0.051442451720617385,0.43211642344702683,0.0016244850652770149,-0.03265193573623477,0.07193638949011627,0.004343828455688511,hotspot
143,clause,31,248,269,22,0.022386297359152672,0.021082584524417355,0.10121856808309496,0.4722225170513386,-0.0003594701084020241,0.013987641505050954,0.09321712442687445,0.010997636568647027,hotspot
144,clause,31,271,305,35,0.02162378299437253,0.02063815032590205,0.10575497422238668,0.4669562391380446,-8.495972249328299e-05,0.024107028459400125,0.11271645780925305,0.0051647419562738045,hotspot
145,clause,32,0,8,9,0.08400920803233405,0.05346786812559937,0.2732114853670649,0.6769164942740815,-0.13708866143806225,0.17930636130733113,0.09711781080275986,0.10650064382573571,hotspot
146,clause,32,220,227,8,0.023572383582576344,0.023145412556162454,0.10210933949166572,0.49520703018239126,-0.0008710810663391522,-0.005533431339184561,0.041926043340135666,0.006717558421743404,hotspot
