t,H,F,I,unsatisfied_clauses,assignment_entropy
140,0.010873363515049177,0.182040800281002,0.7897072731502912,3,0.8440329284129442
141,0.010908193415150444,0.18299444384573071,0.7886132299446926,3,0.8438381880178816
142,0.010928035794214154,0.18319260486972608,0.7880097002718958,3,0.8437567131645529
143,0.010949683228458063,0.18350321342913647,0.7879161397085951,3,0.8438375035285004
144,0.010968236239032689,0.18309593121559986,0.7877430863123563,3,0.8445454384443355
145,0.0110216058659559,0.18486545606557536,0.7824514275902827,3,0.8435269812273622
146,0.011068403027181798,0.18567452452644712,0.7785215195486326,3,0.8431345893496602
147,0.011163607217408847,0.1869238130123481,0.7729364747320747,3,0.8422551416970071
148,0.011182541357826245,0.18673155150550783,0.7713693910258158,3,0.8422221822208734
149,0.01121887578830497,0.18693473479141734,0.7685401663867224,3,0.8420183900225886
150,0.011214611746445865,0.18773960690537722,0.7678634560945279,3,0.8417386533521699
151,0.011243506585757552,0.1880914442625038,0.7671051676105171,3,0.841662843872058
152,0.011230566996573406,0.18673938899593276,0.7689516212356153,3,0.8427207302306086
153,0.011233487852905835,0.1856427008662133,0.7708228250497731,3,0.8439854383398552
154,0.011231177424193241,0.18579901732007373,0.7705328310864604,3,0.8440896392841544
155,0.011247706701127048,0.18604590245058347,0.7694359822398951,3,0.8438003611930729
156,0.01122000723479743,0.18621522760077033,0.7705460299100817,3,0.8428170363987683
157,0.011199742168213395,0.18554765067623247,0.7720112356203676,3,0.8427208504554415
158,0.01118693007500071,0.18486524189970968,0.7728257685869204,3,0.8428473819588397
159,0.011161293252027778,0.18437554085833097,0.7764501452691697,3,0.8431378987845457
160,0.01113362041098434,0.1825135270159807,0.7818512552289374,3,0.8444427112998422
161,0.011114045339778826,0.1804215975001125,0.7858607052473578,3,0.8466727003741661
162,0.011068956429008795,0.17920656236777616,0.7882597714633635,3,0.8476491970880375
163,0.011024209459598876,0.17959731287328318,0.7893382992810205,3,0.8474810293414132
164,0.011000633468211394,0.17961422915410394,0.7902374094293201,3,0.848074306243201
165,0.010998452600280905,0.1795068791289298,0.7905857736698955,3,0.8487109952282226
166,0.01098358944424,0.18012596273927953,0.7894022456073481,3,0.8484889493272988
167,0.010984584429770359,0.18031379855787677,0.7893260800884634,3,0.848527393860473
168,0.010995491403889524,0.18001675534516623,0.7889140697457061,3,0.8489155684042184
169,0.011018312235843063,0.17923624597978258,0.7888671778797618,3,0.8497512657350147
170,0.011020980856134135,0.179903489820634,0.7861206712550304,3,0.8494115337880717
171,0.011041144881588897,0.1793801025480923,0.7847887653113063,3,0.8497782549604631
172,0.011050025107487163,0.17895432391382604,0.7835935587210408,3,0.8500576519657284
173,0.011050867841424743,0.17980625333887454,0.7819982950525621,3,0.8493387608339726
174,0.011049164197458645,0.17958405831342084,0.7818246796915121,3,0.8495623444188292
175,0.011028410060214454,0.17884236599327516,0.782604661194332,3,0.8498103418095092
176,0.011015307915341513,0.17957606712890944,0.7817255848227738,3,0.8488501014363082
177,0.01098412100142771,0.17971522586665828,0.7824830947583372,3,0.8481295696257898
178,0.010947542637673334,0.17823990960045508,0.7849767870237871,3,0.8484669962513361
179,0.01092001376537496,0.1776112180604943,0.7865302745295166,3,0.8483095699890287
180,0.010919690819718931,0.1782943489308303,0.7860869272267388,3,0.8476357748057386
181,0.010953311990493356,0.1773838321714618,0.7862280795975821,3,0.848698593389198
182,0.010979574189159546,0.17651497631306048,0.7869928653199019,3,0.849805054255396
183,0.010972963086508103,0.17687978796529996,0.7872131648657487,3,0.8497858629812441
184,0.010978289480414164,0.1774451025094252,0.7870851411163189,3,0.8495907906003841
185,0.010972439974263967,0.17822269138758368,0.7859855678692771,3,0.8492633906671253
186,0.010964293734327182,0.17996728987497118,0.7832948057730302,3,0.8475195986256907
187,0.010939045719911012,0.1815382840328858,0.7821131713169159,3,0.8460706491190633
188,0.010917414371775083,0.1817434082037953,0.7821493298872935,3,0.8456930333465285
189,0.010923915365244822,0.18210348290561204,0.7817026016095473,3,0.8455416351916887
190,0.010954203914855359,0.18227507316628314,0.7811807616562497,3,0.84594340741819
191,0.010971250011630518,0.1811037060490957,0.782520710959981,3,0.8473796332535413
192,0.010960289140770924,0.1793119138919215,0.7852072622398671,3,0.8492034630954542
193,0.01095914416222919,0.17927809028623548,0.7858150256158574,3,0.8495804446308394
194,0.010923661705204053,0.17914272442746082,0.787232252737296,3,0.8495206616267972
195,0.010896076798765237,0.17965981821143026,0.7870193037674904,3,0.848921968278171
196,0.010860843312528946,0.18029260522285917,0.7865118191386319,3,0.8481536209597476
197,0.010846382373778782,0.18120977223240675,0.7845759994617447,3,0.8478845773822312
198,0.01086239017196368,0.18066073483693648,0.7834920878339893,3,0.8487434041414001
199,0.010852217858895832,0.18109834130491698,0.7828010972206492,3,0.8484693589520466
200,0.010825201260557703,0.18278006425546647,0.7803862845601627,3,0.8468944324363242
201,0.010803533573305397,0.18277484625849488,0.7809080785134033,3,0.8469359448691545
202,0.010800629217755407,0.18301182447584033,0.7808640829644398,3,0.8467706455550815
203,0.010807776367217125,0.1834561094222288,0.7809113889362586,3,0.8464893716651731
204,0.010798577491059553,0.18312156703563232,0.7824130604144791,3,0.8466870644748017
205,0.010812906577561834,0.18232352538404653,0.7832624535926289,3,0.8474359511004891
206,0.010837168045954353,0.18225360385477432,0.7827673493834729,3,0.8477336953717477
207,0.01086331737795512,0.1817911912901795,0.7830694045130722,3,0.8483032661569004
208,0.010898366952642123,0.18127560149258118,0.7841259370466289,3,0.8488149356038636
209,0.010929087577974419,0.1816186595176048,0.7841029777353357,3,0.8486370776012975
210,0.010941050735121164,0.1832089368442325,0.7819683383138781,3,0.8472223200618682
211,0.01094187617826427,0.18383748529296665,0.7808930913928191,3,0.8465940247745339
212,0.010949176881096784,0.18395313861901494,0.7798371321295073,3,0.8463805145475779
213,0.0109616052377197,0.18332593311584403,0.7795703214167695,3,0.8467966596150481
214,0.010966050964831577,0.18273569162312084,0.7793701587149309,3,0.847446059539583
215,0.010955743245223741,0.18255919976723062,0.7796675741407759,3,0.8480415833175221
216,0.010934253280797817,0.1823814824337782,0.7805589204240913,3,0.848490293878622
217,0.010915005348986217,0.18214771383604322,0.7818856915139363,3,0.848809058197397
218,0.01089055961105405,0.1826579435051984,0.7822000811389058,3,0.8486869684961567
219,0.010844339120200216,0.18265347867183215,0.7845070570788855,3,0.8487423707491523
220,0.010817984046012257,0.18398570984736695,0.7846008922832545,3,0.8478766482200976
221,0.010816424326446803,0.18398879693683545,0.7847333634671217,3,0.8481706689964242
222,0.010819533523464805,0.18380339413377583,0.78450681533016,3,0.8483403539189626
223,0.010842449508539603,0.18407953386695936,0.7831586470095482,3,0.8481502453337086
