sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
79,clause,17,170,187,18,0.0066921411421403095,0.006316344488355103,0.012349271255124231,0.23031715272670883,0.0002505822922307874,-0.007533102158441746,0.07461687258692169,0.001569174674283598,hotspot
80,clause,17,216,224,9,0.00595005233876073,0.0057876861378476415,0.010852317882567995,0.21701689191910284,-0.0005991996896799884,-0.0013877646948411981,0.04438748353993057,0.002590182483515298,hotspot
81,clause,17,263,267,5,0.005777159848682207,0.005716092775558186,0.010752855100342403,0.2151648822388658,0.00010388139834723725,-0.002021332986191393,0.027863643399512823,0.0015224610549016708,hotspot
82,clause,18,0,42,43,0.03212508888116541,0.013892609410938585,0.054559269190486086,0.3592247450415967,-0.09287945667241135,0.14967763519993235,0.16023350272229372,0.09911807247207977,hotspot
83,clause,18,53,63,11,0.009047537863311,0.00830525866749072,0.04327974503454517,0.27568126971490564,0.00031413845728876094,-0.010817675787854142,0.05490845781098238,0.0020592123754433252,hotspot
84,clause,18,125,128,4,0.008135755367073038,0.008008139201810054,0.028624567737989163,0.26960501598850595,-0.0007403128532591716,0.0035592020095266824,0.023599129728451296,0.003385954353620455,hotspot
85,clause,19,0,30,31,0.08509761702805252,0.025904261377021315,0.10176247114014264,0.43225116952714737,-0.21919625221153743,0.3641480230294728,0.19184230129206414,0.15815338826407654,hotspot
86,clause,19,39,42,4,0.005442403977926191,0.005327122437793381,0.006272331121120782,0.2049173335877167,-0.00011256827317375484,0.0071376169554716595,0.024702683573638046,0.0015464814828618863,hotspot
87,clause,19,93,96,4,0.005747796091127432,0.0054853437976940655,0.006627964740021092,0.20911300186268744,-0.0007899252117328712,0.0053810361462112155,0.024095504672817434,0.0029089736083295183,hotspot
88,clause,19,159,175,17,0.005778400400767733,0.00550150410212715,0.0067084263110749045,0.2095142845725423,-0.00018041683104391346,-4.6521131969068374e-05,0.06940403674078972,0.0017258762347124672,hotspot
89,clause,20,0,15,16,0.059456128308115266,0.04723796839657018,0.2720914017016902,0.6658050841077484,0.0053636172285426165,-0.04378365480451515,0.08134813740156747,0.011276799023266984,hotspot
90,clause,20,25,42,18,0.044484908794438296,0.040752280996581985,0.17357472589090525,0.6361168337428044,-0.006333050140342689,-0.07194395835643277,0.09549039353079569,0.016247801972651674,hotspot
91,clause,20,153,158,6,0.034138275160074893,0.03323536743305235,0.12481164678570605,0.5863139512190317,-0.0005730124008350435,-0.0018488355767953824,0.032224845660557944,0.008643313509206567,hotspot
92,clause,20,206,209,4,0.03275632823617966,0.03264426959988395,0.12079041892286035,0.5818959661224026,0.0007318289722698101,-0.0019875177344298167,0.023568259633253617,0.008410021915113202,hotspot
93,clause,20,220,226,7,0.03353965940367822,0.032953384255672104,0.12196399422041525,0.5842720755878306,0.00022004274968639992,0.005087267943944512,0.03812788730210949,0.008332463191550149,hotspot
94,clause,21,14,19,6,0.0377742393674176,0.033926849810418075,0.2239647608646841,0.5855855147469277,-0.0072210890931669325,0.019932422139940037,0.03841895715489475,0.015881407755127915,hotspot
95,clause,21,94,103,10,0.0393239608138502,0.034280140291429194,0.17964013202578483,0.5903074469595506,0.0008608450183864857,-0.022406101003487944,0.05575108180577547,0.008645136661945177,hotspot
96,clause,21,130,138,9,0.03481959255514147,0.032496586572369694,0.1780254187822617,0.5773537117073652,-0.005777351065933273,0.01449809919546785,0.04890425689121313,0.014076653236729447,hotspot
97,clause,21,141,144,4,0.029883818639369203,0.029622359659697672,0.16000447997283307,0.5547351097356542,0.0015662185859288968,0.002377608191435787,0.02305241122505118,0.007192530198520604,hotspot
98,clause,21,253,267,15,0.03075443212890408,0.029980289100170386,0.1662733425367393,0.5574802972831823,-0.00033197598984363585,0.004729335828027648,0.06647214880237347,0.008418285422664375,hotspot
99,clause,21,291,298,8,0.029673729368212623,0.02940867776101149,0.16041711274323533,0.5528600986425406,0.00017960775332928614,-0.003946432646007969,0.04201700939683657,0.007640830308418034,hotspot
100,clause,22,15,20,6,0.035379950751315815,0.03408658489610847,0.34925733102496453,0.5810304889950261,0.001063030754434785,-0.03932488442974508,0.05414538063358408,0.015492358803270594,hotspot
